Year,ISO Code 3,Countries,Economic Freedom Summary Index,Rank,Quartile,1A Government consumption,1B  Transfers and subsidies,1C  Government investment,1Di Top marginal income tax rate,1Dii Top marginal income and payroll tax rate,1D  Top marginal tax rate,1E State ownership,1  Size of Government,Area 1 Rank,2A  Judicial independence,2B  Impartial courts,2C  Property rights,2D  Military interference,2E Legal integrity,2F Contracts,2G Real property,2H Police and crime,Gender Disparity Index,2  Legal System & Property Rights -- With Gender Adjustment,Area 2 Rank,2 Legal System & Property Rights - No Gender Adjustment,3A  Money growth,3B  Standard deviation of inflation,3C  Inflation,3D  Foreign currency bank accounts,3  Sound Money,Area 3 Rank,4Ai  Trade tax revenue,4Aii  Mean tariff rate,4Aiii  Standard deviation of tariff rates,4A  Tariffs,4Bi  Non-tariff trade barriers,4Bii  Costs of importing and exporting,4B  Regulatory trade barriers,4C  Black market exchange rates,4Di  Financial openness,4Dii  Capital controls,4Div Protection of Foreign Assets,4D  Controls of the movement of capital and people,4  Freedom to trade internationally,Area 4 Rank,5Ai  Ownership of banks,5Aii Private sector credit,5Aiii  Interest rate controls/negative real interest rates),5A  Credit market regulation,5Bi  Labor regulations and minimum wage,5Bii  Hiring and firing regulations,5Biii  Flexible wage determination,5Biv  Hours Regulations,5Bv Cost of worker dismissal,5Bvi  Conscription,5Bvii Foreign Labor,5B  Labor market regulations,5Ci  Regulatory Burden,5Cii  Bureacracy costs,5Ciii  Impartial Public Administration,5Civ Tax compliance,5C  Business regulations,5Di  Market openness,5D Freedom to enter markets and compete,5  Regulation,Area 5 Rank,World Bank Region,"World Bank Current Income Classification, 1990-present"
2012.0,MNG,Mongolia,6.95,70.0,2.0,5.78529411764706,6.392445415266117,8.497359450412532,10.0,8.0,9.0,6.7675,7.288519796665142,53.0,5.376001965026639,3.7369957009025354,3.6964081098115664,8.333333333333334,6.077933333333333,6.8694517341658665,9.111264408029815,4.772795768031192,1.0,5.996773044079286,45.0,5.996773044079286,6.096988103956469,6.5377640040973475,7.004,10.0,7.409688027013454,107.0,8.773333333333333,9.0,9.719999999999999,9.164444444444444,6.669763957264853,2.9340921769541257,4.80192806710949,10.0,5.421371161937714,6.666666666666666,6.60262580828183,4.783345437948426,7.18742948737559,81.0,6.938251366120219,7.438618583092438,10.0,8.71930929154622,6.675,8.375862692305683,7.949435882066283,8.0,9.251725384611367,3.0,4.996660654693545,6.892669230525267,3.1086912631578993,4.666666666666667,6.9225,6.2326406143049775,5.232624636032386,5.532333903187798,6.702088256190612,6.8866728535736215,71.0,East Asia & Pacific,LM
2012.0,MNE,Montenegro,7.27,54.0,2.0,6.205882352941177,7.661867970163644,9.010982015539971,10.0,5.0,7.5,7.574999999999999,7.572966092120287,40.0,6.013869843194805,4.792348567160173,5.187228534632034,6.62005895128762,5.892,3.647859521367991,7.658048539927153,6.792860136363634,0.8235294117647058,5.208028022781595,71.0,5.712030734663685,9.313243459811119,8.500574317926812,9.1692,5.0,7.995754444434483,94.0,7.799999999999999,9.14,7.6092,8.183066666666667,7.417960469043537,8.116581599527782,7.76727103428566,10.0,5.658847011436278,6.923076923076923,7.199809744735466,6.367821820173897,8.079539880281555,40.0,10.0,8.832945482775635,10.0,9.610981827591878,5.914583333333334,7.627588076917052,6.533190779220783,8.0,7.755176153834103,10.0,6.429321124880795,7.465694209740867,4.3166953160173165,6.888888888888889,5.772500000000001,5.622064603957905,5.650037202216028,8.077299767411587,7.16079870056945,7.471877985029556,40.0,Europe & Central Asia,UM
2012.0,MAR,Morocco,6.43,99.0,3.0,4.617647058823529,7.042878870078062,9.52447070133817,5.0,3.0,4.0,7.1725,6.471499326047953,93.0,5.138870810646627,4.113845180653006,4.425136655737709,6.666666666666667,6.218494444444444,4.279958200845926,6.926649450459607,6.815531983606558,0.7647058823529411,4.917480153646382,80.0,5.573144174132567,9.940047169055335,8.984300631489916,9.744,0.0,7.167086950136312,114.0,9.133333333333333,7.42,1.8471999999999995,6.133511111111112,7.603213845751779,8.243222625163234,7.923218235457506,10.0,3.328629061579704,0.7692307692307693,5.933542823040697,4.306393005274486,7.090780587960776,84.0,8.0,7.5422064845486725,8.0,7.847402161516224,0.0,3.8929349615258078,7.2032897704918,8.0,5.2858699230516155,10.0,5.233748914967505,5.6594062242909615,4.234364579234967,5.333333333333333,4.4375,5.938564587954109,4.985940625130602,6.088562632908427,7.515610308581479,6.502089829879817,87.0,Middle East & North Africa,LM
2012.0,MOZ,Mozambique,5.91,126.0,4.0,5.279411764705882,9.0221957605631,3.9899174316435375,7.0,5.0,6.0,6.720000000000001,6.202304991382505,101.0,4.711962304011233,3.9610274025973786,3.6423685945692887,6.666666666666667,5.4024,1.25,6.731853210696277,4.3035459573970005,0.9411764705882353,4.448912487080694,100.0,4.5837280169922305,7.662788268452627,8.251540953901252,9.581999999999999,0.0,6.37408230558847,144.0,8.886666666666667,7.9799999999999995,7.0508000000000015,7.97248888888889,5.783671243792338,6.842796507103925,6.313233875448132,10.0,2.0786290615797043,0.0,6.01850766956886,2.245643240240888,6.632841501144478,102.0,10.0,7.888851156072702,10.0,9.296283718690901,4.166666666666667,1.25,4.82232776404495,6.0,0.0,0.0,2.61185145286511,2.692977983368104,4.059616564606733,2.666666666666667,3.79,6.102563846017518,4.15471176932273,6.645112093537122,7.489048819934282,5.908255572829004,113.0,Sub-Saharan Africa,L
2012.0,MMR,Myanmar,5.21,146.0,4.0,4.694117647058824,10.0,6.159833821620325,8.0,5.0,6.5,4.63,6.39679029373583,96.0,3.5157473762222224,2.3745520283333335,2.9011,2.5,4.15285,0.9353977525335815,5.497665254874645,2.8954075,0.8823529411764706,2.9144376367016216,143.0,3.0965899889954733,5.866763822565684,8.519424860744525,9.706,0.0,6.023047170827552,151.0,7.859999999999999,8.88,7.312000000000001,8.017333333333335,2.4744175000000004,6.382536463210359,4.428476981605179,10.0,0.0,0.0,3.1159210097022343,0.7789802524255586,5.806197641841018,135.0,0.0,5.873999999999999,10.0,5.291333333333333,3.276108726752505,6.882765450990125,7.621378333333334,10.0,6.258626923056839,0.0,5.626678027692498,5.673146572355467,2.848751666666667,1.3333333333333326,3.9725,8.66186868842692,4.20411342210673,1.4689736200508998,4.384539813642352,4.888283285359471,148.0,East Asia & Pacific,L
2012.0,NAM,Namibia,6.28,104.0,3.0,3.605882352941177,8.852888325592298,10.0,6.0,6.0,6.0,6.055000000000001,6.9027541357066955,71.0,6.760528192273983,6.126343465243788,4.657186535196692,10.0,7.4861666666666675,3.661313330810143,4.443226100872909,3.7813893188405827,0.9411764705882353,5.692033342378152,54.0,5.864519201238096,7.570507984705571,8.764734456852658,8.692,0.0,6.256810610389557,145.0,1.6799999999999997,8.48,5.1968000000000005,5.118933333333334,5.23692527902967,6.819644477779802,6.028284878404736,10.0,3.328629061579704,1.5384615384615385,3.134356666666666,3.1348269861274294,6.070511299466375,127.0,10.0,7.888,9.0,8.962666666666665,5.0,4.136606213013117,6.463107614906832,8.0,8.273212426026234,10.0,1.1950733034188032,6.152571365337855,4.2099911242236,5.777777777777779,7.4975000000000005,3.240135744553792,5.181351161638793,2.5541580839483182,5.706083017714643,6.500668052839489,88.0,Sub-Saharan Africa,UM
2012.0,NPL,Nepal,6.24,110.0,3.0,9.208823529411765,9.424617535195276,9.694285714285714,5.0,5.2113740959894805,5.0,7.715,8.20854535577855,21.0,5.149986238111112,3.9347863026666667,4.4763509444444445,6.62005895128762,6.3275,1.6857992187941746,8.32768987357328,4.735503333333334,0.8235294117647058,4.511622240498375,97.0,4.948230844417573,7.8630709394431175,8.747957956766598,8.11,0.0,6.180257224052429,147.0,5.66,7.54,5.8672,6.355733333333333,2.4721756666666668,4.207877269377983,3.340026468022325,10.0,3.328629061579704,0.0,3.389707523050432,4.179584146157534,5.968835986878298,131.0,8.0,9.844684423529454,7.0,8.281561474509818,2.916666666666668,3.799740912913364,5.2473486666666656,10.0,2.5994818258267136,10.0,3.513399372249552,5.43951963490328,3.47967125,4.888888888888889,6.585,4.485482470244648,4.859760652283384,5.348591359647023,6.732305137822207,6.328286724879673,94.0,South Asia,L
2012.0,NLD,Netherlands,7.89,20.0,1.0,0.4705882352941181,2.8735945108118983,8.569199095142064,3.0,3.0,3.0,7.76,4.534676368249616,158.0,8.016806327593688,8.880446360142997,9.1386293086785,10.0,8.7997,7.5462395079545965,7.947613358836025,7.9973421025641,1.0,8.540847120721239,8.0,8.540847120721239,9.017431766279442,9.572264918194119,9.51,10.0,9.52492417111839,25.0,9.633333333333333,8.9,6.106,8.213111111111111,8.192864000747782,9.203034685707593,8.697949343227688,10.0,10.0,9.230769230769232,8.65197632328254,8.575539555052607,8.871650002347852,6.0,8.0,8.87071621790755,10.0,8.956905405969183,5.833333333333334,8.31974725916888,4.5111277357001995,6.0,10.0,10.0,6.887712315892198,7.364560092013515,4.98719593491125,9.11111111111111,9.0825,6.797691723566994,7.4946246923973385,8.064177643200738,8.13959347380094,7.9889209160452435,20.0,Europe & Central Asia,H
2012.0,NZL,New Zealand,8.69,2.0,1.0,4.4411764705882355,5.948402335395967,6.77996097813011,7.0,7.0,7.0,8.0375,6.441407956822863,95.0,8.817479342497583,9.12053833772645,9.116171165760868,10.0,8.405283333333333,8.592030770217175,9.948229638778853,9.529974886775358,1.0,9.191213434386203,1.0,9.191213434386203,9.166099705458294,9.172272030860839,9.824,10.0,9.540592934079783,21.0,8.86,9.6,8.959999999999999,9.14,8.959171701102813,8.764173649665395,8.861672675384103,10.0,10.0,6.923076923076923,9.01113686582919,7.950057202857601,8.987932469560427,4.0,10.0,9.751783091506464,10.0,9.917261030502155,8.2,8.75,8.080101596014483,10.0,10.0,10.0,8.593027084992721,9.08901838300103,5.488655659420284,10.0,9.65,9.06831607567702,8.551742933774326,9.99442083436202,9.664850642299484,9.30571824739425,2.0,East Asia & Pacific,H
2012.0,NIC,Nicaragua,7.05,67.0,2.0,7.291176470588235,9.999901417891738,8.659936861896687,8.0,8.0,8.0,7.2575,8.241702950075332,18.0,3.186195777744294,2.8664528676735164,3.5726792857686447,5.0,4.304516666666666,4.126917846511246,7.430381176435429,3.6563906632420085,0.8823529411764706,4.016886386357859,120.0,4.267941785505226,8.232653262994521,7.690536877075502,8.562000000000001,10.0,8.621297535017506,73.0,9.540000000000001,8.86,7.036,8.478666666666667,6.506018486128427,7.15501651751067,6.830517501819548,10.0,7.5,5.384615384615384,3.8311634889734347,6.678944718397204,7.997032221720855,46.0,10.0,10.0,9.0,9.666666666666666,6.795833333333333,5.629313461528422,5.716673583333334,4.0,6.258626923056839,10.0,5.863360175641544,6.323401068127639,4.343085687214617,3.555555555555556,3.55,5.078982670012624,4.131905978195699,3.7062675648765606,5.390795375216483,6.378192272051622,93.0,Latin America & the Caribbean,LM
2012.0,NER,Niger,5.36,141.0,4.0,6.45,9.839237057220707,6.332265164561475,7.0,3.0,5.0,6.7075,6.865800444356435,73.0,5.359411717833334,4.523712104333334,3.4139,3.3333333333333335,4.692716666666667,3.8679562943949506,6.380125552198148,5.0,0.47058823529411764,3.361319454849243,135.0,4.571394458594971,7.7657479646102745,8.89328444363515,9.908,0.0,6.641758102061356,133.0,3.8195162250574817,7.62,7.2867999999999995,6.242105408352494,6.00832794078202,1.5140200725162027,1.5140200725162027,10.0,3.328629061579704,0.0,6.327790889075758,1.109543020526568,4.7164171253488165,148.0,8.0,9.335954122374565,5.0,7.4453180407915225,3.333333333333333,6.288987980725665,6.418538047400738,6.0,9.395624349109182,0.0,5.626678027692498,5.0035891326336355,3.8371419359935195,2.2222222222222223,6.840000000000001,4.736740926845618,4.599654383022614,4.841033260981246,3.876557456891719,5.2312797533348725,140.0,Sub-Saharan Africa,L
2012.0,NGA,Nigeria,6.12,115.0,3.0,8.147058823529411,9.71327190340935,8.661599078565532,9.0,5.0,7.0,6.6425,8.032885961100858,27.0,4.934419448078249,3.2311947396478873,3.4183480073030776,3.3333333333333335,4.091566666666667,2.6986176805902264,3.544758713058138,2.8629170860719917,0.8235294117647058,3.2043008305780756,139.0,3.514394459343696,8.28724617447683,7.870175990413206,7.556000000000001,5.0,7.178355541222509,113.0,7.887443450590738,7.659999999999999,6.864400000000001,7.2622,3.6416751249976564,6.259401480520417,4.950538302759036,10.0,4.002979397773743,5.0,5.290019112426461,3.5732496275500507,6.446496982577272,113.0,10.0,9.596974546655016,9.0,9.532324848885006,6.795833333333332,4.537480068401257,7.1114876744914,10.0,6.049973424535008,10.0,5.75405827033494,7.178404681585134,4.242268749608766,1.7777777777777772,3.04,0.0,2.265011631846636,3.82985585905718,3.9287212467312944,5.726115602262018,123.0,Sub-Saharan Africa,LM
2012.0,MKD,North Macedonia,7.1,60.0,2.0,5.838235294117648,4.554430960838855,6.320784495551392,10.0,7.0,8.5,8.32,6.706690150101579,80.0,4.237855277657572,3.6520292647582853,5.3848832134502915,6.62005895128762,4.5683,3.331354993335411,8.32937655468767,6.581551792397658,0.9411764705882353,5.003431034359106,77.0,5.155050156612412,9.441012744359632,8.953119750476938,9.336,5.0,8.182533123709142,84.0,9.540000000000001,8.6,6.5280000000000005,8.222666666666667,4.09217164115268,8.471599625637264,6.281885633394972,10.0,4.7434401512146,3.076923076923077,5.741737335195904,5.299747011371961,7.451074827858401,67.0,10.0,8.536587642211405,10.0,9.512195880737135,9.2896174863388,7.6275880769170525,7.555883100389868,8.0,7.755176153834103,10.0,7.4442449272741875,8.238929963536288,4.6806894717349,9.333333333333334,6.0075,8.083045075165291,7.026141970058381,7.025334851943332,7.775146533843126,8.138103587043734,15.0,Europe & Central Asia,UM
2012.0,NOR,Norway,7.96,16.0,1.0,1.6176470588235294,5.133968784892277,9.37587537244288,7.0,4.0,5.5,6.685,5.662498243231737,131.0,8.599291510345767,9.01249045660839,9.135880086247084,10.0,8.9507,8.750966632833263,9.12152419431187,9.203294688228443,1.0,9.09676844607185,2.0,9.09676844607185,9.643752834145648,7.925636419201492,9.858,10.0,9.356847313336786,41.0,9.893333333333333,8.4,0.0,6.097777777777778,8.40213286377925,9.056747673693526,8.729440268736388,10.0,10.0,4.615384615384616,8.194396190032206,7.334968250075589,8.040546574147438,43.0,10.0,10.0,10.0,10.0,3.297926267281106,7.5,4.5112543764568835,4.0,10.0,1.0,6.333281214337409,5.234637408296486,4.28431114219115,7.555555555555555,9.575,7.022514557033479,7.109345313695045,8.000587454857747,8.32506560816267,7.66726208253855,33.0,Europe & Central Asia,H
2012.0,OMN,Oman,6.77,81.0,3.0,0.0,8.450661689425555,0.0,10.0,10.0,10.0,4.935,4.67713233788511,155.0,5.9920596157777775,6.482933352916667,6.335380833333334,8.333333333333334,6.765216666666667,5.0687878536767395,8.711478488264127,8.983360000000001,0.47058823529411764,5.2088740941147655,70.0,7.084068767996081,9.577022081065962,2.013312609919136,9.418000000000001,10.0,7.752083672746275,101.0,9.433333333333334,9.059999999999999,7.142400000000001,8.545244444444444,6.106688374997832,8.764173649665395,7.435431012331613,10.0,8.75,5.833333333333334,6.403264024184291,7.21080146002512,8.297869229200295,26.0,10.0,9.823051037575159,10.0,9.941017012525053,7.3148068669527895,6.25,7.629891666666667,6.0,10.0,10.0,4.0757241934269395,7.32434610386377,6.18834,7.777777777777778,6.7525,8.368882900094452,7.271875169468058,6.308744382235848,7.1631126575475665,7.925087735851111,22.0,Middle East & North Africa,H
2012.0,PAK,Pakistan,5.99,121.0,4.0,8.441176470588236,9.23428839105908,7.988571428571429,10.0,10.0,10.0,7.3475,8.602307258043748,6.0,5.4858745371851825,3.1903994610347226,4.1980957708333335,2.5,4.459766666666667,3.3512940648582425,6.523961598276012,2.750616149305558,0.6470588235294118,3.341471437310559,136.0,4.057501031019965,8.435007332283696,7.691962076645485,8.062000000000001,0.0,6.047242352232296,149.0,7.8133333333333335,7.3,5.572,6.8951111111111105,3.9763918308054924,7.279904521673368,5.62814817623943,10.0,3.328629061579704,0.769,6.603922827751955,2.8690771476049433,6.348084108738871,119.0,8.0,6.09386658632218,10.0,8.031288862107393,4.166666666666667,2.549740912913361,6.25320088194445,8.0,2.5994818258267136,10.0,5.209942468745223,5.539861822299487,3.98192574305555,5.111111111111111,1.7125000000000001,2.424117069632669,3.3074134809498323,4.14332139862389,5.548512283838456,5.606769112298792,130.0,South Asia,LM
2012.0,PAN,Panama,7.53,41.0,2.0,7.4411764705882355,8.555858310626704,7.346025149200727,9.0,4.0,6.5,8.05,7.578611986083134,38.0,4.8522439445564,4.96935710508872,6.9474581397338415,8.263888888888888,5.0147,3.6282922249606804,8.686436648210746,5.591521709442333,0.9411764705882353,5.817936234592254,50.0,5.994237332610201,8.451638491866653,7.252108019758729,8.86,10.0,8.640936627906346,72.0,8.937144951438519,8.6,6.024000000000001,7.85371498381284,6.563375444237579,8.764173649665395,7.663774546951487,10.0,10.0,10.0,7.911483388284081,8.306025191793502,8.455878680639458,17.0,8.0,8.875,10.0,8.958333333333334,3.6166666666666663,4.5644611242445965,6.189005089987334,4.0,4.128922248489192,10.0,3.6606554772480155,5.165672943805114,5.084178022179966,7.333333333333333,6.875,3.8896171158356165,5.7955321178372285,8.047159996536243,8.612241712643325,7.132945026904751,54.0,Latin America & the Caribbean,UM
2012.0,PNG,Papua New Guinea,6.66,87.0,3.0,6.221175294632129,9.11607629427793,7.5202994163917785,6.0,6.0,6.0,6.265,7.024510201060368,63.0,6.234015884833334,6.292435685333333,3.0940000000000003,7.5,4.5072833333333335,3.0053038002598322,6.96282759037375,0.0,0.8235294117647058,4.284822996757872,108.0,4.699483286766698,8.694367880155092,7.630009448301505,9.552,5.0,7.719094332114149,104.0,6.613333333333333,8.98,5.572,7.055111111111111,6.00832794078202,6.238002472669048,6.238002472669048,10.0,7.763409491813314,7.6923076923076925,6.327790889075758,5.7790897241592845,7.268050826984861,76.0,10.0,6.829394747475597,9.0,8.609798249158532,7.633333333333331,7.253450769222732,6.418538047400738,10.0,7.0069015384454705,10.0,5.626678027692498,8.378737128200306,3.8371419359935195,4.666666666666667,3.05,6.325323328995837,4.6806633318875015,5.656453944376585,6.40230351785355,7.017875556774972,63.0,East Asia & Pacific,LM
2012.0,PRY,Paraguay,7.08,63.0,2.0,7.529411764705882,9.22696894951888,8.90255560418531,10.0,7.0,8.5,8.495000000000001,8.530787263682015,8.0,4.329559949349439,3.396236976437198,4.218980835748791,2.5,3.928866666666667,3.3438850153279382,8.506083724493928,2.2537457004830914,1.0,4.059669858563382,119.0,4.059669858563382,8.287959839863833,8.73497342886196,9.264,10.0,9.071733317181447,51.0,8.96,7.9799999999999995,6.727599999999999,7.8892,5.262887084232657,5.859832417235444,5.56135975073405,9.520225776105363,5.9934401512146,3.8461538461538463,6.257923170947051,5.518552929891666,7.12233461418277,83.0,8.0,9.224028148129648,9.0,8.741342716043215,7.491979949874687,3.799740912913364,7.139483777777783,8.0,2.5994818258267136,1.0,6.107975339876115,5.162665972324095,4.652371425120767,4.666666666666667,5.0225,5.318632924656594,4.915042754111007,7.079557387044723,7.705456609498999,6.6311270129943285,82.0,Latin America & the Caribbean,LM
2012.0,PER,Peru,7.76,26.0,1.0,7.735294117647059,9.639451262260671,8.242021613963873,8.0,4.0,6.0,8.56,8.03535339877432,26.0,5.079932123670784,3.710108256341562,4.750928975308642,7.5,4.9374,3.8616470979384037,8.792407873260078,3.9896539079218085,1.0,5.327759779305159,65.0,5.327759779305159,9.118077751948732,9.158527677220572,9.27,10.0,9.386651357292326,37.0,9.62,9.26,8.135200000000001,9.005066666666666,7.422412946231354,8.09693561314917,7.7596742796902625,10.0,10.0,7.6923076923076925,7.640464816799536,8.740472877086304,8.876303455860809,5.0,8.0,10.0,8.0,8.666666666666666,5.7,4.769896365165342,7.126797306584366,10.0,7.039792730330685,10.0,6.735097125947372,7.338797646861109,3.2262817644033,8.444444444444445,6.66,4.54257648316603,5.718325673003443,6.015919835368396,6.957895040541566,7.170421256768195,53.0,Latin America & the Caribbean,UM
2012.0,PHL,Philippines,7.3,51.0,2.0,8.117647058823529,9.256130790190737,9.92,7.0,7.0,7.0,8.57,8.572755569802855,7.0,5.040639799593734,3.854708566882894,6.537727179882525,5.0,4.944233333333333,4.140069146483794,7.685115798819733,3.5559566820851667,0.8235294117647058,4.645264579851164,91.0,5.094806313385147,9.662483737521406,9.125819283848958,9.366,10.0,9.538575755342592,22.0,7.18,8.759999999999998,6.8751999999999995,7.605066666666666,6.3536930036118315,8.032738589595066,7.1932157966034485,10.0,1.752020154864591,0.7692307692307683,5.981111321063275,2.1809303256530956,6.744803197230802,98.0,8.0,9.549187797442526,10.0,9.18306259914751,3.643705293276109,5.0086269230568305,5.882412276064617,10.0,2.517253846113677,10.0,5.277708233904188,6.047100938916488,3.6607047533039667,4.888888888888889,5.5425,6.376112682736187,5.117051581232261,5.866965574985519,7.693552916163283,7.010192008864886,64.0,East Asia & Pacific,LM
2012.0,POL,Poland,7.28,52.0,2.0,5.117647058823529,5.554503999589069,7.285714285714286,7.0,4.0,5.5,7.6425,6.220073068825377,100.0,6.986070731616212,6.087607389977858,6.49298684500805,10.0,7.2802,4.715906566263099,9.20704219284012,6.312182102254425,0.8823529411764706,6.715528920936443,30.0,7.135249478494971,9.319873560502586,9.650663424267865,9.25,5.0,8.305134246192612,80.0,9.633333333333333,8.9,6.106,8.213111111111111,6.161756279506979,7.865052569729631,7.0134044246183045,10.0,4.649173924043666,1.5384615384615385,7.418186454237081,5.006308645725236,7.558206045363663,60.0,8.0,7.966224470159799,10.0,8.655408156719933,8.447005988023953,6.377588076917052,7.382291102254434,8.0,7.755176153834103,10.0,6.16812707421909,7.732884056464089,2.77300589291465,7.777777777777778,8.5025,6.112076051190653,6.2913399304707704,7.321325511752961,7.797796079490533,7.619357055786331,35.0,Europe & Central Asia,H
2012.0,PRT,Portugal,7.64,36.0,1.0,5.38235294117647,3.795199540264598,9.831286899553385,5.0,2.0,3.5,7.5875,6.0192678761988905,117.0,7.197277758356588,6.008051492558139,8.205082732558141,10.0,7.711966666666667,4.8507713646536486,7.581508730334412,7.289465412790701,1.0,7.355515519739788,23.0,7.355515519739788,8.949686167516733,9.656947468405589,9.445999999999998,10.0,9.51315840898058,27.0,9.633333333333333,8.9,6.106,8.213111111111111,7.198809599244737,8.095182591676414,7.646996095460576,10.0,10.0,5.384615384615384,7.07288035673435,7.219227101877097,8.269833577112196,29.0,8.0,4.8852470379757,9.0,7.2950823459919,4.45,4.332333329770759,6.010286414728684,6.0,5.0663212172178085,10.0,6.808060667188885,6.095285946986591,2.8022233875969,8.88888888888889,8.18,5.8354727448857675,6.426646255342889,8.16999445092617,8.3982146487217,7.05380729926077,59.0,Europe & Central Asia,H
2012.0,QAT,Qatar,7.08,63.0,2.0,0.0,9.613647987388388,6.997132190803219,10.0,5.2113740959894805,10.0,4.605,6.054661996847098,115.0,6.5179452644624005,6.6487159904195785,6.649291358806408,6.666666666666667,6.355366666666667,4.928214755200088,9.655696541409046,9.4357789297671,0.5294117647058824,5.43492492833951,60.0,7.1072095216747435,9.152300677710015,3.7011988930836868,9.626,10.0,8.119874892698425,86.0,9.313333333333333,9.059999999999999,7.3868,8.58671111111111,8.073207181235324,7.677720563485584,7.875463872360454,10.0,8.75,4.615384615384616,9.050989763047545,6.461859942241309,8.231008731428219,31.0,5.0,10.0,9.0,8.0,7.5,3.6598186390393495,8.281377774381367,8.0,4.819637278078699,10.0,6.2697462730130065,6.932939994930345,7.0043897066957825,7.555555555555555,5.902500000000001,8.52020880740989,7.2456635174153075,6.040862162419666,7.969632173595994,7.537058921485412,38.0,Middle East & North Africa,H
2012.0,ROU,Romania,7.66,34.0,1.0,6.144117647058823,6.450967307104184,9.277384418709053,10.0,4.0,7.0,7.47,7.268493874574412,54.0,5.233450716824767,4.876196928638475,6.202112602819233,8.333333333333334,6.1025,4.924992557785268,9.09607727049065,5.9529111053068,1.0,6.340196814399816,41.0,6.340196814399816,9.651037102080164,8.989555979710271,9.334,10.0,9.493648270447608,30.0,9.633333333333333,8.9,6.106,8.213111111111111,5.155637974759659,8.262868611541847,6.709253293150754,10.0,8.75,7.6923076923076925,5.399145357976712,7.065216429110766,7.996895208343157,47.0,8.0,8.915822217895679,10.0,8.97194073929856,5.705128205128205,8.75,6.821694517412933,8.0,10.0,10.0,6.518884685198212,7.970815343962764,3.0003126003316667,6.444444444444444,5.01,7.438767962039749,5.473381251703965,6.52448524311383,6.316748533664498,7.183221467157447,50.0,Europe & Central Asia,UM
2012.0,RUS,Russian Federation,6.29,103.0,3.0,4.155882352941176,5.3417459897099295,8.494285714285715,10.0,4.0,7.0,4.8825,5.974882811387364,121.0,3.9421158604011275,3.592833582696329,4.194094615819209,6.8055555555555545,4.809566666666667,4.621866594034187,9.551345651431074,4.205905646892658,0.8823529411764706,4.908621667470213,82.0,5.215410521687101,7.7304599024195255,7.404198918497588,8.985999999999999,10.0,8.530164705229279,76.0,0.0,8.0,5.44,4.48,3.4974630193581064,7.0087295054966035,5.253096262427355,10.0,7.412353375127197,6.153846153846154,3.2580299241489707,4.5380959494612005,6.067798052972139,128.0,5.0,10.0,10.0,8.333333333333334,5.308988764044942,8.001725384611369,7.2372487838983,8.0,8.503450769222736,3.0,4.0190189608382045,6.295776094659365,3.10090634887005,5.333333333333333,3.3375,5.242438385481191,4.253544516921144,4.215278616433862,5.06446736098062,5.986780326473616,109.0,Europe & Central Asia,UM
2012.0,RWA,Rwanda,6.93,71.0,2.0,7.379411764705882,8.184954335865623,1.1526194735497057,8.0,5.0,6.5,3.9425,5.431897114824242,137.0,4.4455948053719,4.438107305891875,5.677807136822772,6.62005895128762,4.9239,4.474673536023275,9.707466902630193,6.5291237768595,0.8823529411764706,5.404594751408339,63.0,5.74238192337136,9.301293062298468,7.689934212130519,8.746,10.0,8.934306818607247,58.0,8.12,7.440000000000001,5.2383999999999995,6.9328,5.573479774299389,6.1113614470335955,5.842420610666492,10.0,5.244050312306333,8.461538461538462,5.8148651560453875,5.267491833016603,7.010678110920774,90.0,8.0,7.6378201108281,10.0,8.545940036942701,8.75,6.377588076917052,7.054344961432499,10.0,7.755176153834103,10.0,6.5186261468454845,8.065105048432734,6.631680652892568,7.555555555555555,7.5725,6.811753123891157,7.142872333084821,6.925458780162575,7.7344375530926595,7.872088742888229,24.0,Sub-Saharan Africa,L
2012.0,SAU,Saudi Arabia,6.27,107.0,3.0,0.0,9.0,0.44294807429335287,10.0,10.0,10.0,3.5175,4.59208961485867,157.0,5.397880277110161,4.545508576514246,7.364400711894583,8.333333333333334,6.154016666666667,4.6693567959207565,9.848806100057988,8.707439720085466,0.35294117647058826,4.652489228589757,90.0,6.877592772697901,9.915165452852154,2.9961589346492645,9.422,10.0,8.083331096875355,89.0,9.481037924151696,7.74,1.7736000000000005,6.3315459747172325,7.052014733640199,8.013092603216453,7.532553668428326,10.0,5.997020602226257,1.5384615384615385,8.4585728788633,4.136863165796366,7.000240702235481,93.0,5.0,10.0,8.708537248504623,7.5,8.0,4.693970192292629,8.090138335470083,10.0,4.387940384585257,10.0,4.806890414999822,7.139848475335398,4.6953636054131005,3.9999999999999996,5.3575,9.403055219188222,5.86397970615033,6.04743524374741,7.629539909692576,7.033342022794576,62.0,Middle East & North Africa,H
